date,item_reference,product_name,description,size,price,category,product_type,quantity
11/15/2018,3988772,HP Stereo Headset H2800 (white W. Pike Silver) -2ap95aa,HP Stereo Headset H2800 (white W. Pike Silver) -2ap95aa,,4000,Computers and Accessories,blackfriday,14
11/15/2018,3989157,HP H2310 Coral In-ear Headset,HP H2310 Coral In-ear Headset,,4000,Computers and Accessories,blackfriday,29
11/15/2018,3989180,HP Business 4-wheel Roller Case,HP Business 4-wheel Roller Case,,4000,Computers and Accessories,blackfriday,21
11/15/2018,3989228,HP Notebook Laptop Shoulder Bag 35.6 Cm - 14 Inches Ladies Slim Women's Tote T7b35aa,HP Notebook Laptop Shoulder Bag 35.6 Cm - 14 Inches Ladies Slim Women's Tote T7b35aa,,4000,Computers and Accessories,blackfriday,16
11/15/2018,3989912,HP Topload Bag 15.6 Focus - Black- T9b50aa,HP Topload Bag 15.6 Focus - Black- T9b50aa,,4000,Computers and Accessories,blackfriday,24
11/15/2018,3989971,HP X500 Wired Mouse,HP X500 Wired Mouse,,4000,Computers and Accessories,blackfriday,14
11/15/2018,3990017,HP X1500 Wired Mouse,HP X1500 Wired Mouse,,4000,Computers and Accessories,blackfriday,11
11/15/2018,3990021,"HP Value Backpack - 15.6 "" (k0b39aa)","HP Value Backpack - 15.6 "" (k0b39aa)",,4000,Computers and Accessories,blackfriday,10
11/15/2018,3990026,"HP Digital Pen For Touchscreen Computers, Laptops And Tablets (natural Silver)","HP Digital Pen For Touchscreen Computers, Laptops And Tablets (natural Silver)",,4000,Computers and Accessories,blackfriday,14
11/15/2018,3990129,HP 15-inch Laptop Active Backpack (gray),HP 15-inch Laptop Active Backpack (gray),,4000,Computers and Accessories,blackfriday,27
11/15/2018,3990172,HP 15-inch Laptop Sport Backpack -blue/red,HP 15-inch Laptop Sport Backpack -blue/red,,4000,Computers and Accessories,blackfriday,35
11/15/2018,3990309,HP Wired Usb Speakers S3100 (black),HP Wired Usb Speakers S3100 (black),,4000,Computers and Accessories,blackfriday,27
11/15/2018,3990324,HP Wireless Mini Bluetooth Speakers S6500 (black),HP Wireless Mini Bluetooth Speakers S6500 (black),,4000,Electronics,blackfriday,193
11/15/2018,3990333,HP Bluetooth Speakers  400 (black),HP Bluetooth Speakers  400 (black),,4000,Computers and Accessories,blackfriday,9
11/15/2018,3990819,Saisho Saisho 3 In 1 Blender/grinder S-742,Saisho Saisho 3 In 1 Blender/grinder S-743,,4000,Home and Kitchen,blackfriday,9
11/15/2018,3990820,Nexus Sandwich Maker White S-609 2f,Nexus Sandwich Maker White S-609 2f,,4000,Home and Kitchen,blackfriday,7
11/15/2018,3990830,Saisho Pressure Cooker -s-710 | 5.5l Unfixed,Saisho Pressure Cooker -s-710 | 5.5l Unfixed,,4000,Home and Kitchen,blackfriday,11
11/15/2018,3990948,Haier Thermocool Refrigerator - Hr 134,Haier Thermocool Refrigerator - Hr 135,,4000,Home and Kitchen,blackfriday,9
11/15/2018,3990949,Haier Thermocool Chest Freezer Htf 103,Haier Thermocool Chest Freezer Htf 104,,4000,Home and Kitchen,blackfriday,10
11/15/2018,3992499,Apple Glass Screen Protector For Apple Iphone 6 - Black,Apple Glass Screen Protector For Apple Iphone 6 - Black,,4000,Phones and Tablets,blackfriday,14
11/15/2018,3993193,Saisho Nexus-saisho Bundle-1,Saisho Nexus-saisho Bundle-1,,4000,Home and Kitchen,blackfriday,7
11/15/2018,3993215,Saisho Nexus-saisho Bundle-3,Saisho Nexus-saisho Bundle-3,,4000,Home and Kitchen,blackfriday,7
11/15/2018,3993223,"Samsung Galaxy J4 2018 - 5.5 Inches Display (dual Sim) (16gb Rom, 2gb Ram)  - Purple","Samsung Galaxy J4 2018 - 5.5 Inches Display (dual Sim) (16gb Rom, 2gb Ram)  - Purple",,4000,Phones and Tablets,blackfriday,30
11/15/2018,3993224,"Samsung Galaxy J4 5.5-inch (2gb,32gb Rom) 13mp + 5mp Dual 4g Smartphone - Black","Samsung Galaxy J4 5.5-inch (2gb,32gb Rom) 13mp + 5mp Dual 4g Smartphone - Black",,4000,Phones and Tablets,blackfriday,57
11/15/2018,3993225,Absolute ABSOLUT Vodka Jar Acrylic Jar with Lid,Absolute ABSOLUT Vodka Jar Acrylic Jar with Lid,,4000,Drinks & Groceries,blackfriday,43
11/15/2018,3993228,"Samsung Galaxy A7 (2017) 5.7-inch (3gb, 32gb Rom) Android 6.0, 16mp + 16mp Dual Sim -black Sky","Samsung Galaxy A7 (2017) 5.7-inch (3gb, 32gb Rom) Android 6.0, 16mp + 16mp Dual Sim -black Sky",,4000,Phones and Tablets,blackfriday,7
11/15/2018,3993229,"Samsung Galaxy A7 (2017) 5.7-inch (3gb, 32gb Rom) Android 6.0, 16mp + 16mp Dual Sim 4g  - Gold","Samsung Galaxy A7 (2017) 5.7-inch (3gb, 32gb Rom) Android 6.0, 16mp + 16mp Dual Sim 4g  - Gold",,4000,Phones and Tablets,blackfriday,17
11/15/2018,3993244,Jiepak Powerful 3.1 Channel Bluetooth Home Theater System - Jp-c2,Jiepak Powerful 3.1 Channel Bluetooth Home Theater System - Jp-c3,,4000,Electronics,blackfriday,9
11/15/2018,3993294,"Samsung Galaxy S9 G960fd (64gb, 4g Lte, Dual Sim, Titanium Grey)","Samsung Galaxy S9 G960fd (64gb, 4g Lte, Dual Sim, Titanium Grey)",,4000,Phones and Tablets,blackfriday,23
11/15/2018,3993298,"Samsung Galaxy S9 Plus (s9+) 6.2-inch Qhd ( 64gb) Android 8.0 Oreo, 12mp + 8mp Dual Sim - Black","Samsung Galaxy S9 Plus (s9+) 6.2-inch Qhd ( 64gb) Android 8.0 Oreo, 12mp + 8mp Dual Sim - Black",,4000,Phones and Tablets,blackfriday,66
11/15/2018,3994664,"Zinox Kids Legacy 7.0-inch (1 Gb Ram , 8 Gb Rom), Android 6.0, 2mp + 0.3mp Tablet - Red","Zinox Kids Legacy 7.0-inch (1 Gb Ram , 8 Gb Rom), Android 6.0, 2mp + 0.3mp Tablet - Red",,4000,"Baby, Kids and Toys",blackfriday,21
11/15/2018,3994668,"Zinox Kid's Legacy 7.0-inch (1 Gb Ram , 8 Gb Rom), Android 6.0, 2mp + 0.3mp Tablet - Blue","Zinox Kid's Legacy 7.0-inch (1 Gb Ram , 8 Gb Rom), Android 6.0, 2mp + 0.3mp Tablet - Blue",,4000,"Baby, Kids and Toys",blackfriday,49
11/15/2018,3994670,"Zinox Kids Legacy 7.0-inch (1 Gb Ram , 8 Gb Rom), Android 6.0, 2mp + 0.3mp Tablet -fuschia Pink","Zinox Kids Legacy 7.0-inch (1 Gb Ram , 8 Gb Rom), Android 6.0, 2mp + 0.3mp Tablet -fuschia Pink",,4000,"Baby, Kids and Toys",blackfriday,23
11/15/2018,3994672,Zinox Kids Legacy Tab Pro - Blue,Zinox Kids Legacy Tab Pro - Blue,,4000,"Baby, Kids and Toys",blackfriday,34
11/15/2018,3994674,Zinox Kids Legacy Pro Tablet - Red,Zinox Kids Legacy Pro Tablet - Red,,4000,"Baby, Kids and Toys",blackfriday,23
11/15/2018,3994680,HP 410a Black Laserjet Toner Cartridge (cf410a),HP 410a Black Laserjet Toner Cartridge (cf410a),,4000,Computers and Accessories,blackfriday,85
11/15/2018,3994682,HP 410a Cyan Laser Jet Toner Cartridge - Cf411a,HP 410a Cyan Laser Jet Toner Cartridge - Cf411a,,4000,Computers and Accessories,blackfriday,91
11/15/2018,3994687,HP 410a Magenta  Laserjet Toner Cartridge (cf413a),HP 410a Magenta  Laserjet Toner Cartridge (cf413a),,4000,Computers and Accessories,blackfriday,91
11/15/2018,3994688,HP 410a Yellow  Laserjet Toner Cartridge (cf412a),HP 410a Yellow  Laserjet Toner Cartridge (cf412a),,4000,Computers and Accessories,blackfriday,90
11/15/2018,3994690,HP 123 Black Ink Cartridge,HP 123 Black Ink Cartridge,,4000,Computers and Accessories,blackfriday,226
11/15/2018,3994691,HP 123 Tri Colour Ink Cartridge,HP 123 Tri Colour Ink Cartridge,,4000,Computers and Accessories,blackfriday,262
11/15/2018,3994692,HP 652 Tri-color Ink Advantage Cartridge,HP 652 Tri-color Ink Advantage Cartridge,,4000,Computers and Accessories,blackfriday,1199
11/15/2018,3994694,HP 201a Cyan Laserjet Toner Cartridge,HP 201a Cyan Laserjet Toner Cartridge,,4000,Computers and Accessories,blackfriday,95
11/15/2018,3994696,HP 201a Black Laserjet Toner Catridge,HP 201a Black Laserjet Toner Catridge,,4000,Computers and Accessories,blackfriday,73
11/15/2018,3994700,HP 122 Black Ink Printer Cartridge,HP 122 Black Ink Printer Cartridge,,4000,Computers and Accessories,blackfriday,2735
11/15/2018,3994719,HP 17a Black Laserjet Toner Cartridge,HP 17a Black Laserjet Toner Cartridge,,4000,Computers and Accessories,blackfriday,68
11/15/2018,3995005,"Zinox All-in-one 17.3"" Desktop - Avid Aio- 4gb Ram - 32gb Storage- Win 10","Zinox All-in-one 17.3"" Desktop - Avid Aio- 4gb Ram - 32gb Storage- Win 11",,4000,Computers and Accessories,blackfriday,233
11/15/2018,3995646,iPowerPlus Ipowerplus 200ah Inverter Battery,iPowerPlus Ipowerplus 200ah Inverter Battery,,4000,Automobile & Industrial,blackfriday,53
11/15/2018,3995659,iPowerPlus Ipowerplus 100ah Inverter Battery,iPowerPlus Ipowerplus 100ah Inverter Battery,,4000,Automobile & Industrial,blackfriday,99
11/15/2018,3995676,iPowerPlus Ipowerplus 5kva/48v Hybrid Inverter + Free 4200ah Ipowerplus Powerbank,iPowerPlus Ipowerplus 5kva/48v Hybrid Inverter + Free 4200ah Ipowerplus Powerbank,,4000,Automobile & Industrial,blackfriday,67
11/15/2018,3995686,iPowerPlus Ipowerplus 3kva/24v Hybrid Inverter + Free 4200ah Ipowerplus Powerbank,iPowerPlus Ipowerplus 3kva/24v Hybrid Inverter + Free 4200ah Ipowerplus Powerbank,,4000,Automobile & Industrial,blackfriday,63
11/15/2018,3995689,iPowerPlus Ipowerplus Ascend 2kva/24v Inverter + Free Ipowerplus 4200ah Powerbank,iPowerPlus Ipowerplus Ascend 2kva/24v Inverter + Free Ipowerplus 4200ah Powerbank,,4000,Automobile & Industrial,blackfriday,35
11/15/2018,3995690,iPowerPlus Ipowerplus Matrix 1kva/12v Inverter + Free 4200ah Ipowerplus Powerbank,iPowerPlus Ipowerplus Matrix 1kva/12v Inverter + Free 4200ah Ipowerplus Powerbank,,4000,Automobile & Industrial,blackfriday,58
11/15/2018,3996865,Zinox Gtx Prime Notebook - 2gb Ram - 500gb Rom - Silver,Zinox Gtx Prime Notebook - 2gb Ram - 500gb Rom - Silver,,4000,Computers and Accessories,blackfriday,147
11/15/2018,3996866,Zinox Gtx Prime Notebook - Intel Cherrytrail- 2gb Ram - 500gb Rom - Grey,Zinox Gtx Prime Notebook - Intel Cherrytrail- 2gb Ram - 500gb Rom - Grey,,4000,Computers and Accessories,blackfriday,147
11/15/2018,3997127,Soap Box,Soap Box,,4000,Home and Kitchen,blackfriday,8
11/15/2018,3997351,"Zinox Z100 Gtx Notebook Intel Cherrytrail 1.9ghz -2gb Ram - 32gb Emmc- 14-inch, Win 10-Grey","Zinox Z100 Gtx Notebook Intel Cherrytrail 1.9ghz -2gb Ram - 32gb Emmc- 14-inch, Win 10-Grey",,4000,Computers and Accessories,blackfriday,97
11/15/2018,3997377,"Zinox Z100 Gtx Notebook Intel Cherrytrail 1.9ghz -2gb, 32gb Emmc-14-inch, Win 10 Laptop-silver","Zinox Z100 Gtx Notebook Intel Cherrytrail 1.9ghz -2gb, 32gb Emmc-14-inch, Win 10 Laptop-silver",,4000,Computers and Accessories,blackfriday,98
11/15/2018,3997389,Senior Secretary Metal Base Swivel Office Chair,Senior Secretary Metal Base Swivel Office Chair,,4000,Home and Kitchen,blackfriday,14
11/15/2018,3997490,"Tecno Droipad 10d - 10.1"" Tablet, 16gb Rom + 2gb Ram,5mp + 2mp Camera, 4g Lte,dual Sim, 7000mah","Tecno Droipad 10d - 10.1"" Tablet, 16gb Rom + 2gb Ram,5mp + 2mp Camera, 4g Lte,dual Sim, 7000mah",,4000,Phones and Tablets,blackfriday,15
11/15/2018,3997953,HP Pavilion 14- X360 -intel Pentium Gold Dual Core- 4gb Ram - 500gb Hdd- Wins 10 + Free Mouse,HP Pavilion 14- X360 -intel Pentium Gold Dual Core- 4gb Ram - 500gb Hdd- Wins 10 + Free Mouse,,4000,Computers and Accessories,blackfriday,26
11/15/2018,3997954,HP Pavilion 14- X360- Intel Pentium® Gold Dual Core- 4gb Ram - 500gb + Free Tote Bag,HP Pavilion 14- X360- Intel Pentium® Gold Dual Core- 4gb Ram - 500gb + Free Tote Bag,,4000,Computers and Accessories,blackfriday,16
11/15/2018,3998918,Nexus 1.5 HP Split Air Condition,Nexus 1.5 HP Split Air Condition,,4000,Home and Kitchen,blackfriday,13
11/15/2018,3999528,Martell Cognac Glass Cup - 2pcs,Martell Cognac Glass Cup - 2pcs,,4000,Home and Kitchen,blackfriday,23
11/15/2018,4000004,HP Spectre - 13-af007nia-8th Gen -intel® Core I5-8250u-8 Gb Ram- 256 Gb Ssd-backlit Keyboard,HP Spectre - 13-af007nia-8th Gen -intel® Core I5-8250u-8 Gb Ram- 256 Gb Ssd-backlit Keyboard,,4000,Computers and Accessories,blackfriday,10
11/15/2018,4000005,HP Notebook - 15-ra001nia Intel® Pentium® N3710 4 Gb Ddr3l 500 Gb 5400 Rpm Sata Freedos,HP Notebook - 15-ra001nia Intel® Pentium® N3710 4 Gb Ddr3l 500 Gb 5400 Rpm Sata Freedos,,4000,Computers and Accessories,blackfriday,226
11/15/2018,4000008,HP Notebook - 15-ra006nia Intel® Pentium® N3710 4 Gb Ddr3l 500 Gb 5400 Rpm Sata Windows 10 H,HP Notebook - 15-ra006nia Intel® Pentium® N3710 4 Gb Ddr3l 500 Gb 5400 Rpm Sata Windows 10 H,,4000,Computers and Accessories,blackfriday,267
11/15/2018,4000393,HP Deskjet 2620 All-in-one Printer- Print- Scan And Copy,HP Deskjet 2620 All-in-one Printer- Print- Scan And Copy,,4000,Computers and Accessories,blackfriday,376
11/15/2018,4000805,HP Notebook - 15-ra007nia- Intel Celeron N3060 - 4gb Ram- 500gb Hdd- Wins 10,HP Notebook - 15-ra007nia- Intel Celeron N3060 - 4gb Ram- 500gb Hdd- Wins 11,,4000,Computers and Accessories,blackfriday,700
11/15/2018,4001164,Frontera Sauvignon-blanc,Frontera Sauvignon-blanc,,4000,Drinks & Groceries,blackfriday,50
11/15/2018,4002875,"Tecno Spark 2 (ka70) 6-inch Hd (2gb,16gb Rom) Android 8.1, 13mp + 8mp Dual Sim -","Tecno Spark 2 (ka70) 6-inch Hd (2gb,16gb Rom) Android 8.1, 13mp + 8mp Dual Sim -",,4000,Phones and Tablets,blackfriday,104
11/15/2018,4003977,Partner Mobile Partner Mobile Pf3 - Red,Partner Mobile Partner Mobile Pf3 - Red,,4000,Phones and Tablets,blackfriday,26
11/15/2018,4003980,Partner Mobile Partner Mobile Pf3 - Grey,Partner Mobile Partner Mobile Pf3 - Grey,,4000,Phones and Tablets,blackfriday,19
11/15/2018,4003981,Partner Mobile Partner Mobile Pf3 - Black,Partner Mobile Partner Mobile Pf3 - Black,,4000,Phones and Tablets,blackfriday,21
11/15/2018,4004037,Partner Mobile Partner Mobile Pf3 - Gold,Partner Mobile Partner Mobile Pf3 - Gold,,4000,Phones and Tablets,blackfriday,24
11/15/2018,4004040,Partner Mobile Partner Mobile Pf3 - Blue,Partner Mobile Partner Mobile Pf3 - Blue,,4000,Phones and Tablets,blackfriday,17
11/15/2018,4004044,Partner Mobile Partner Pf1 - Red,Partner Mobile Partner Pf1 - Red,,4000,Phones and Tablets,blackfriday,15
11/15/2018,4004045,Partner Mobile Partner Mobile Pf1 - White,Partner Mobile Partner Mobile Pf1 - White,,4000,Phones and Tablets,blackfriday,11
11/15/2018,4005233,Master Chef Master Chef Kettle 3l-crownstar,Master Chef Master Chef Kettle 3l-crownstar,,4000,Home and Kitchen,blackfriday,42
11/15/2018,4006455,HP X360 - 11-ab002nia Intel® Pentium® N3710 4 Gb Ddr3 500 Gb Windows 10 Home 64,HP X360 - 11-ab002nia Intel® Pentium® N3710 4 Gb Ddr3 500 Gb Windows 10 Home 65,,4000,Computers and Accessories,blackfriday,38
11/15/2018,4006458,HP Envy - 13-ad104nia Intel® Core I7-8550u8 Gb Lpddr3 1 Tb Windows 10 Home 64,HP Envy - 13-ad104nia Intel® Core I7-8550u8 Gb Lpddr3 1 Tb Windows 10 Home 65,,4000,Computers and Accessories,blackfriday,19
11/15/2018,4006475,"Partner Mobile Partner Mobile E16 -  Black + Free Pouch; 4g, 2g Ram, 16g Rom","Partner Mobile Partner Mobile E16 -  Black + Free Pouch; 4g, 2g Ram, 16g Rom",,4000,Phones and Tablets,blackfriday,8
11/15/2018,4006481,"Partner Mobile Partner Mobile E16 - Pink; 4g, 2g Ram, 16g Rom + Free Pouch","Partner Mobile Partner Mobile E16 - Pink; 4g, 2g Ram, 16g Rom + Free Pouch",,4000,Phones and Tablets,blackfriday,13
11/15/2018,4006501,HP Notebook - 15-bs020nia Intel® Pentium® N3710 500 Gb 4 Gb Ddr3l Windows 10 Home 64,HP Notebook - 15-bs020nia Intel® Pentium® N3710 500 Gb 4 Gb Ddr3l Windows 10 Home 65,,4000,Computers and Accessories,blackfriday,95
11/15/2018,4006503,HP Notebook - 15-bs012nia Intel® Pentium® N3710 1 Tb 5400 Rpm Sata 4 Gb Windows 10 Home 64,HP Notebook - 15-bs012nia Intel® Pentium® N3710 1 Tb 5400 Rpm Sata 4 Gb Windows 10 Home 65,,4000,Computers and Accessories,blackfriday,42
11/15/2018,4009282,Nexus Nx-5055w (3+1) Gas Cooker,Nexus Nx-5055w (3+1) Gas Cooker,,4000,Home and Kitchen,blackfriday,8
11/15/2018,4010354,Seagate 1TB Hard Drive,Seagate 1TB Hard Drive,,4000,Computers and Accessories,blackfriday,8
11/15/2018,4010356,V22 Powerbank - 25000mAh,V22 Powerbank - 25000mAh,,4000,Phones and Tablets,blackfriday,35
11/15/2018,4010949,Tecno Tecno Camon X Pro Ca8 4gb 64gb Red,Tecno Tecno Camon X Pro Ca8 4gb 64gb Red,,4000,Phones and Tablets,blackfriday,21
11/15/2018,4010973,Tecno Tecno Spark 2  Ka70 2gb 16gb Gold,Tecno Tecno Spark 2  Ka70 2gb 16gb Gold,,4000,Phones and Tablets,blackfriday,86
11/15/2018,4010987,Tecno Tecno Spark 2 Ka70 2gb  16gb Red,Tecno Tecno Spark 2 Ka70 2gb  16gb Red,,4000,Phones and Tablets,blackfriday,40
11/15/2018,4013177,Djack D-jack Dj-6030 Home Theatre System,Djack D-jack Dj-6030 Home Theatre System,,4000,Electronics,blackfriday,10
11/15/2018,4013231,"Tecno Tecno Pouvoir 2(la7)-dual Sim,android 8.1,1.3ghz - ,4g Lte, 6.0"" - Gold","Tecno Tecno Pouvoir 2(la7)-dual Sim,android 8.1,1.3ghz - ,4g Lte, 6.0"" - Gold",,4000,Phones and Tablets,blackfriday,74
11/15/2018,4013233,"Tecno Pouvoir 2 (la7) 6.0-inch Hd (2gb,16gb Rom), 13mp + 8mp Dual Sim 4g - City Blue","Tecno Pouvoir 2 (la7) 6.0-inch Hd (2gb,16gb Rom), 13mp + 8mp Dual Sim 4g - City Blue",,4000,Phones and Tablets,blackfriday,9
11/15/2018,4013274,"Tecno Pouvoir 2 (la7) 6.0-inch Hd (2gb,16gb Rom), 13mp + 8mp Dual Sim 4g - Black","Tecno Pouvoir 2 (la7) 6.0-inch Hd (2gb,16gb Rom), 13mp + 8mp Dual Sim 4g - Black",,4000,Phones and Tablets,blackfriday,37
11/15/2018,4013496,D-Jack D-jack Dj-703l Home Theatre System,D-Jack D-jack Dj-703l Home Theatre System,,4000,Electronics,blackfriday,12
11/15/2018,4013660,Djack D-jack Dj-5020 Home Theatre System,Djack D-jack Dj-5020 Home Theatre System,,4000,Electronics,blackfriday,19
11/15/2018,4015194,"Asus Notebook 15.6""- Intel Celeron N3060 2.4ghz - 4gb Ram- 500gb Hdd- Win 10- Silver","Asus Notebook 15.6""- Intel Celeron N3060 2.4ghz - 4gb Ram- 500gb Hdd- Win 10- Silver",,4000,Computers and Accessories,blackfriday,9
11/15/2018,4015268,Tecno F3(pop1) 5.5 Inch 8gb Rom + 1gb Ram - Midnight Black,Tecno F3(pop1) 5.5 Inch 8gb Rom + 1gb Ram - Midnight Black,,4000,Phones and Tablets,blackfriday,99
11/15/2018,4016405,Djack All In One 2.1 Hifi Multimedia Speaker - Dj-h1000,Djack All In One 2.1 Hifi Multimedia Speaker - Dj-h1001,,4000,Electronics,blackfriday,9
11/15/2018,4016662,Havells Admire Steam Iron - 1320w - Orange,Havells Admire Steam Iron - 1320w - Orange,,4000,Home and Kitchen,blackfriday,10
11/15/2018,4016682,Syinix Dry Iron - Evo 1100w,Syinix Dry Iron - Evo 1100w,,4000,Home and Kitchen,blackfriday,9
11/15/2018,4016905,Syinix 32'' Hd Led Tv - A400 Series,Syinix 32'' Hd Led Tv - A400 Series,,4000,Electronics,blackfriday,8
11/15/2018,4016920,Syinix Era Dry Iron 1000w,Syinix Era Dry Iron 1000w,,4000,Home and Kitchen,blackfriday,10
11/15/2018,4016921,Syinix Dry Iron Jio Heritage - 1000w,Syinix Dry Iron Jio Heritage - 1000w,,4000,Home and Kitchen,blackfriday,10
11/15/2018,4017024,Clear View Cover For Samsung Note 8 - Black,Clear View Cover For Samsung Note 8 - Black,,4000,Phones and Tablets,blackfriday,8
11/15/2018,4017031,Budi Noodle Cable For Iphone - Black,Budi Noodle Cable For Iphone - Black,,4000,Phones and Tablets,blackfriday,30
11/15/2018,4017042,Budi Aluminium Shell Cable For iPhone 1.2m 4ft - Black,Budi Aluminium Shell Cable For iPhone 1.2m 4ft - Black,,4000,Phones and Tablets,blackfriday,17
11/15/2018,4017043,Budi Aluminium Shell Cable For iPhones 1.2m 4ft - Gold,Budi Aluminium Shell Cable For iPhones 1.2m 4ft - Gold,,4000,Phones and Tablets,blackfriday,10
11/15/2018,4017045,Budi Aluminium Shell For iPhones 1.2m 4ft - Grey,Budi Aluminium Shell For iPhones 1.2m 4ft - Grey,,4000,Phones and Tablets,blackfriday,10
11/15/2018,4018753,4 Pads Dual Use Acupuncture Digital Therapy Body Massage Device,5 Pads Dual Use Acupuncture Digital Therapy Body Massage Device,,4000,"Beauty, Health & Personal Care",blackfriday,10
11/15/2018,4021285,"Nokia 3.1 2gb, 16gb-black","Nokia 3.1 2gb, 16gb-black",,4000,Phones and Tablets,blackfriday,40
11/15/2018,4021728,Glass Screen Protector For Infinix Smart 2 Pro,Glass Screen Protector For Infinix Smart 2 Pro,,4000,Phones and Tablets,blackfriday,14
11/15/2018,4021731,Screen Protector For Tecno Wx3,Screen Protector For Tecno Wx4,,4000,Phones and Tablets,blackfriday,14
11/15/2018,4021735,Screen Protector For Infinix Smart 1,Screen Protector For Infinix Smart 2,,4000,Phones and Tablets,blackfriday,8
11/15/2018,4021736,Screen Protector For iPhone 7 Plus,Screen Protector For iPhone 7 Plus,,4000,Phones and Tablets,blackfriday,10
11/15/2018,4022434,"Nokia 2.1 1gb, 8gb-blue","Nokia 2.1 1gb, 8gb-blue",,4000,Phones and Tablets,blackfriday,15
11/15/2018,4023251,"Samsung Galaxy Tab A (2016) 7.0-inch (1.5gb,8gb Rom) Android 5.1 5mp + 2mp  - White","Samsung Galaxy Tab A (2016) 7.0-inch (1.5gb,8gb Rom) Android 5.1 5mp + 2mp  - White",,4000,Phones and Tablets,blackfriday,10
11/15/2018,4023640,"Nokia 5.1 2gb,16gb-black","Nokia 5.1 2gb,16gb-black",,4000,Phones and Tablets,blackfriday,48
11/15/2018,4024512,"Samsung Galaxy J8 6.0-inch Hd (3gb,32gb Rom) Android 8.0 Oreo, 16mp + 16mp Dual Sim 4g - Purple","Samsung Galaxy J8 6.0-inch Hd (3gb,32gb Rom) Android 8.0 Oreo, 16mp + 16mp Dual Sim 4g - Purple",,4000,Phones and Tablets,blackfriday,7
11/15/2018,4024513,"Samsung Galaxy J8 6.0-inch Hd (3gb,32gb Rom) Android 8.0 Oreo, 16mp + 16mp Dual Sim 4g - Black","Samsung Galaxy J8 6.0-inch Hd (3gb,32gb Rom) Android 8.0 Oreo, 16mp + 16mp Dual Sim 4g - Black",,4000,Phones and Tablets,blackfriday,15
11/15/2018,4027087,Waterproof Powerful G-spot Clitoral Stimulation Vibrator,Waterproof Powerful G-spot Clitoral Stimulation Vibrator,,4000,"Beauty, Health & Personal Care",blackfriday,30
11/15/2018,4027645,Tempered Glass For Samsung Galaxy J7,Tempered Glass For Samsung Galaxy J8,,4000,Phones and Tablets,blackfriday,13
11/15/2018,4027662,Full Screen Tempered Glass Protector Film For Samsung Galaxy Note 9,Full Screen Tempered Glass Protector Film For Samsung Galaxy Note 10,,4000,Phones and Tablets,blackfriday,8
11/15/2018,4027835,Tecno F3(pop1) 5.5 Full Display 8gb Rom+1gb Ram Android N - Bordeaux Red,Tecno F3(pop1) 5.5 Full Display 8gb Rom+1gb Ram Android N - Bordeaux Red,,4000,Phones and Tablets,blackfriday,10
11/15/2018,4027837,"Tecno T312 Dual Sim Phone, Has Wireless Fm, Long Lasting Capacity, Front And Back , - Black","Tecno T312 Dual Sim Phone, Has Wireless Fm, Long Lasting Capacity, Front And Back , - Black",,4000,Phones and Tablets,blackfriday,37
11/15/2018,4028241,LG Ceiling Cassette 2.5 Hp,LG Ceiling Cassette 2.5 Hp,,4000,Home and Kitchen,blackfriday,18
11/15/2018,4029250,"Apple iPhone 6 - 16GB + Free Ear Piece, Charger, Cable, Sports Bag - Matrix Certified Preowned","Apple iPhone 6 - 16GB + Free Ear Piece, Charger, Cable, Sports Bag - Matrix Certified Preowned",,4000,Phones and Tablets,blackfriday,11
11/15/2018,4029252,"Apple iPhone 6 - 64GB + Free Ear Piece, Charger, Cable, Sports Bag - Matrix Certified Preowned","Apple iPhone 6 - 64GB + Free Ear Piece, Charger, Cable, Sports Bag - Matrix Certified Preowned",,4000,Phones and Tablets,blackfriday,30
11/15/2018,4029259,"Apple iPhone 6S 64GB + Free Ear Piece, Charger, Cable, Sports Bag - Matrix Certified Preowned","Apple iPhone 6S 64GB + Free Ear Piece, Charger, Cable, Sports Bag - Matrix Certified Preowned",,4000,Phones and Tablets,blackfriday,12
11/15/2018,4029264,"Apple iPhone 6S Plus - 64GB + Free Ear Piece, Charger And Data Cable - Matrix Certified Preowned","Apple iPhone 6S Plus - 64GB + Free Ear Piece, Charger And Data Cable - Matrix Certified Preowned",,4000,Phones and Tablets,blackfriday,9
11/15/2018,4029966,Nexus Umbrella - Black,Nexus Umbrella - Black,,4000,Home and Kitchen,blackfriday,25
11/15/2018,4030826,Nexus Water Bottle,Nexus Water Bottle,,4000,"Baby, Kids and Toys",blackfriday,25
11/15/2018,4031291,Haier Thermocool Water Dispenser -c/h-808d,Haier Thermocool Water Dispenser -c/h-808d,,4000,Home and Kitchen,blackfriday,10
11/15/2018,4031527,Saisho New Step Bundle,Saisho New Step Bundle,,4000,Home and Kitchen,blackfriday,50
11/15/2018,4031530,Saisho Saisho Super Bundle,Saisho Saisho Super Bundle,,4000,Home and Kitchen,blackfriday,25
11/15/2018,4031539,Smart Choice Bundle,Smart Choice Bundle,,4000,Home and Kitchen,blackfriday,19
11/15/2018,4031549,Something Lite - 2,Something Lite - 3,,4000,Home and Kitchen,blackfriday,30
11/15/2018,4031550,Something Lite,Something Lite,,4000,Home and Kitchen,blackfriday,30
11/15/2018,4031551,Value For Money Bundle,Value For Money Bundle,,4000,Home and Kitchen,blackfriday,50
11/15/2018,4031552,Bundle Comfort,Bundle Comfort,,4000,Home and Kitchen,blackfriday,30
